student_id,course_id,semestre_cursado,anio_cursado,nota,aprobado,num_intentos
UTP-0261,11,2,2021,76.0,True,1
UTP-0261,12,3,2021,73.5,True,1
UTP-0261,13,2,2021,58.7,False,1
UTP-0261,14,1,2020,58.6,False,1
UTP-0261,15,8,2024,76.2,True,1
UTP-0261,45,2,2021,70.3,True,2
UTP-0261,46,3,2021,54.0,False,1
UTP-0261,47,5,2022,60.0,False,1
UTP-0261,48,5,2022,71.6,True,1
UTP-0261,49,7,2023,81.6,True,2
UTP-0128,1,1,2020,83.1,True,2
UTP-0128,2,2,2021,85.3,True,2
UTP-0128,3,3,2021,75.9,True,2
UTP-0128,4,4,2022,60.9,False,1
UTP-0128,5,3,2021,70.7,True,1
UTP-0128,6,4,2022,70.2,True,1
UTP-0128,7,2,2021,73.8,True,2
UTP-0128,8,3,2021,78.7,True,2
UTP-0128,9,1,2020,69.5,False,1
UTP-0128,10,1,2020,55.6,False,1
UTP-0128,11,2,2021,95.4,True,1
UTP-0128,12,3,2021,87.7,True,1
UTP-0128,13,2,2021,76.0,True,1
UTP-0128,14,1,2020,79.2,True,1
UTP-0128,15,8,2024,74.6,True,1
UTP-0128,45,2,2021,82.6,True,1
UTP-0128,46,3,2021,84.2,True,1
UTP-0128,47,5,2022,70.3,True,1
UTP-0128,48,5,2022,77.2,True,1
UTP-0128,49,7,2023,70.4,True,1
UTP-0128,50,10,2025,53.3,False,1
UTP-0075,1,1,2021,90.1,True,1
UTP-0075,2,2,2022,89.5,True,1
UTP-0075,3,3,2022,84.8,True,1
UTP-0075,4,4,2023,81.7,True,1
UTP-0075,5,3,2022,92.7,True,1
UTP-0075,6,4,2023,92.8,True,1
UTP-0075,7,2,2022,88.8,True,1
UTP-0075,8,3,2022,79.9,True,1
UTP-0075,9,1,2021,87.7,True,1
UTP-0075,10,1,2021,88.2,True,1
UTP-0075,11,2,2022,100.0,True,1
UTP-0075,12,3,2022,81.6,True,1
UTP-0075,13,2,2022,100.0,True,1
UTP-0075,14,1,2021,100.0,True,1
UTP-0075,15,8,2025,97.6,True,1
UTP-0075,38,2,2022,87.2,True,2
UTP-0075,39,3,2022,85.5,True,1
UTP-0075,40,4,2023,87.9,True,1
UTP-0075,41,5,2023,80.3,True,1
UTP-0075,42,6,2024,79.3,True,1
UTP-0075,43,7,2024,95.7,True,1
UTP-0030,1,1,2021,97.0,True,1
UTP-0030,2,2,2022,79.2,True,1
UTP-0030,3,3,2022,73.9,True,1
UTP-0030,4,4,2023,79.0,True,1
UTP-0030,5,3,2022,89.9,True,1
UTP-0030,6,4,2023,95.6,True,1
UTP-0030,7,2,2022,82.4,True,1
UTP-0030,8,3,2022,90.7,True,1
UTP-0030,9,1,2021,100.0,True,1
UTP-0030,10,1,2021,100.0,True,1
UTP-0030,11,2,2022,96.3,True,1
UTP-0030,12,3,2022,95.2,True,1
UTP-0030,13,2,2022,93.8,True,1
UTP-0030,14,1,2021,100.0,True,1
UTP-0030,15,8,2025,95.0,True,1
UTP-0030,57,4,2023,82.0,True,1
UTP-0030,58,5,2023,87.0,True,1
UTP-0030,59,5,2023,82.6,True,1
UTP-0030,60,6,2024,70.7,True,1
UTP-0084,1,1,2024,81.6,True,1
UTP-0084,2,2,2025,73.5,True,1
UTP-0084,7,2,2025,78.0,True,1
UTP-0084,9,1,2024,74.8,True,1
UTP-0084,10,1,2024,93.8,True,1
UTP-0084,11,2,2025,77.0,True,1
UTP-0084,13,2,2025,97.7,True,1
UTP-0084,14,1,2024,70.0,True,1
UTP-0270,1,1,2021,64.1,False,1
UTP-0270,2,2,2022,72.5,True,2
UTP-0270,3,3,2022,49.2,False,1
UTP-0270,4,4,2023,71.0,True,2
UTP-0270,5,3,2022,70.8,True,1
UTP-0270,6,4,2023,42.9,False,1
UTP-0270,7,2,2022,72.5,True,2
UTP-0270,8,3,2022,35.7,False,1
UTP-0270,9,1,2021,52.9,False,1
UTP-0270,10,1,2021,78.6,True,1
UTP-0270,11,2,2022,80.0,True,2
UTP-0270,12,3,2022,56.2,False,1
UTP-0270,13,2,2022,77.4,True,2
UTP-0270,14,1,2021,82.2,True,1
UTP-0270,15,8,2025,56.0,False,1
UTP-0270,38,2,2022,47.2,False,1
UTP-0270,39,3,2022,83.5,True,2
UTP-0270,40,4,2023,70.5,True,1
UTP-0270,41,5,2023,73.0,True,2
UTP-0270,42,6,2024,40.7,False,1
UTP-0270,43,7,2024,86.4,True,2
UTP-0108,1,1,2023,92.7,True,1
UTP-0108,2,2,2024,80.4,True,1
UTP-0108,3,3,2024,68.5,False,1
UTP-0108,4,4,2025,69.6,False,1
UTP-0108,5,3,2024,78.7,True,1
UTP-0108,6,4,2025,82.6,True,1
UTP-0108,7,2,2024,86.6,True,1
UTP-0108,8,3,2024,82.0,True,1
UTP-0108,9,1,2023,71.4,True,1
UTP-0108,10,1,2023,96.0,True,1
UTP-0108,11,2,2024,87.5,True,1
UTP-0108,12,3,2024,90.5,True,1
UTP-0108,13,2,2024,96.7,True,1
UTP-0108,14,1,2023,76.1,True,1
UTP-0108,16,1,2023,84.7,True,1
UTP-0108,17,2,2024,75.7,True,1
UTP-0108,18,3,2024,79.1,True,2
UTP-0108,19,4,2025,82.8,True,1
UTP-0108,20,5,2025,95.1,True,1
UTP-0108,21,5,2025,73.0,True,2
UTP-0224,1,1,2023,82.4,True,2
UTP-0224,2,2,2024,82.1,True,2
UTP-0224,3,3,2024,72.9,True,2
UTP-0224,4,4,2025,57.6,False,1
UTP-0224,5,3,2024,70.2,True,2
UTP-0224,6,4,2025,70.3,True,1
UTP-0224,7,2,2024,71.5,True,2
UTP-0224,8,3,2024,45.9,False,1
UTP-0224,9,1,2023,78.0,True,1
UTP-0224,10,1,2023,81.1,True,1
UTP-0224,11,2,2024,73.9,True,1
UTP-0224,12,3,2024,75.3,True,1
UTP-0224,13,2,2024,82.1,True,1
UTP-0224,14,1,2023,75.3,True,1
UTP-0224,57,4,2025,78.1,True,2
UTP-0224,58,5,2025,61.1,False,1
UTP-0224,59,5,2025,74.0,True,1
UTP-0159,1,1,2020,87.8,True,1
UTP-0159,2,2,2021,81.8,True,1
UTP-0159,3,3,2021,70.1,True,1
UTP-0159,4,4,2022,77.5,True,1
UTP-0159,5,3,2021,78.6,True,1
UTP-0159,6,4,2022,80.1,True,1
UTP-0159,7,2,2021,73.7,True,1
UTP-0159,8,3,2021,71.7,True,1
UTP-0159,9,1,2020,100.0,True,1
UTP-0159,10,1,2020,100.0,True,1
UTP-0159,11,2,2021,100.0,True,1
UTP-0159,12,3,2021,80.4,True,1
UTP-0159,13,2,2021,90.8,True,1
UTP-0159,14,1,2020,79.9,True,1
UTP-0159,15,8,2024,89.7,True,1
UTP-0159,38,2,2021,72.9,True,1
UTP-0159,39,3,2021,90.1,True,1
UTP-0159,40,4,2022,77.1,True,1
UTP-0159,41,5,2022,88.8,True,1
UTP-0159,42,6,2023,80.1,True,1
UTP-0159,43,7,2023,93.6,True,1
UTP-0159,44,10,2025,79.9,True,2
UTP-0281,1,1,2022,57.7,False,1
UTP-0281,2,2,2023,51.8,False,1
UTP-0281,3,3,2023,34.9,False,1
UTP-0281,4,4,2024,45.7,False,1
UTP-0281,5,3,2023,50.3,False,1
UTP-0281,6,4,2024,45.8,False,1
UTP-0281,7,2,2023,36.1,False,1
UTP-0281,8,3,2023,36.9,False,1
UTP-0281,9,1,2022,72.8,True,2
UTP-0281,10,1,2022,52.7,False,1
UTP-0281,11,2,2023,58.9,False,1
UTP-0281,12,3,2023,46.3,False,1
UTP-0281,13,2,2023,46.4,False,1
UTP-0281,14,1,2022,79.4,True,2
UTP-0281,38,2,2023,31.9,False,1
UTP-0281,39,3,2023,39.3,False,1
UTP-0281,40,4,2024,42.9,False,1
UTP-0281,41,5,2024,43.5,False,1
UTP-0247,1,1,2022,83.3,True,2
UTP-0247,2,2,2023,84.0,True,2
UTP-0247,3,3,2023,71.9,True,1
UTP-0247,4,4,2024,76.6,True,2
UTP-0247,5,3,2023,73.0,True,2
UTP-0247,6,4,2024,81.0,True,2
UTP-0247,7,2,2023,75.9,True,1
UTP-0247,8,3,2023,73.5,True,1
UTP-0247,9,1,2022,74.5,True,2
UTP-0247,10,1,2022,79.1,True,1
UTP-0247,11,2,2023,73.3,True,2
UTP-0247,12,3,2023,76.7,True,1
UTP-0247,13,2,2023,91.5,True,1
UTP-0247,14,1,2022,86.2,True,2
UTP-0247,51,2,2023,80.5,True,2
UTP-0247,52,4,2024,72.4,True,1
UTP-0247,53,5,2024,75.7,True,2
UTP-0247,54,6,2025,66.3,False,1
UTP-0247,55,7,2025,81.1,True,1
UTP-0223,1,1,2024,56.7,False,1
UTP-0223,9,1,2024,71.6,True,2
UTP-0223,10,1,2024,72.7,True,1
UTP-0223,14,1,2024,70.1,True,1
UTP-0066,1,1,2024,94.1,True,1
UTP-0066,2,2,2025,84.2,True,1
UTP-0066,7,2,2025,89.9,True,1
UTP-0066,9,1,2024,90.9,True,1
UTP-0066,10,1,2024,100.0,True,1
UTP-0066,11,2,2025,93.0,True,1
UTP-0066,13,2,2025,95.5,True,1
UTP-0066,14,1,2024,89.0,True,1
UTP-0199,1,1,2020,81.8,True,2
UTP-0199,2,2,2021,56.7,False,1
UTP-0199,3,3,2021,54.3,False,1
UTP-0199,4,4,2022,78.9,True,2
UTP-0199,5,3,2021,85.7,True,2
UTP-0199,6,4,2022,74.5,True,1
UTP-0199,7,2,2021,59.7,False,1
UTP-0199,8,3,2021,76.9,True,2
UTP-0199,9,1,2020,72.6,True,1
UTP-0199,10,1,2020,76.7,True,1
UTP-0199,11,2,2021,77.3,True,2
UTP-0199,12,3,2021,74.4,True,1
UTP-0199,13,2,2021,76.1,True,1
UTP-0199,14,1,2020,73.2,True,1
UTP-0199,15,8,2024,74.2,True,2
UTP-0199,51,2,2021,69.5,False,1
UTP-0199,52,4,2022,80.9,True,1
UTP-0199,53,5,2022,76.0,True,2
UTP-0199,54,6,2023,81.0,True,2
UTP-0199,55,7,2023,76.2,True,1
UTP-0199,56,10,2025,75.6,True,2
UTP-0086,1,1,2020,84.1,True,1
UTP-0086,2,2,2021,77.5,True,2
UTP-0086,3,3,2021,75.4,True,1
UTP-0086,4,4,2022,85.0,True,2
UTP-0086,5,3,2021,73.4,True,1
UTP-0086,6,4,2022,77.3,True,1
UTP-0086,7,2,2021,77.8,True,1
UTP-0086,8,3,2021,76.6,True,1
UTP-0086,9,1,2020,75.1,True,2
UTP-0086,10,1,2020,86.1,True,1
UTP-0086,11,2,2021,79.1,True,1
UTP-0086,12,3,2021,80.2,True,1
UTP-0086,13,2,2021,80.2,True,1
UTP-0086,14,1,2020,78.4,True,1
UTP-0086,15,8,2024,94.1,True,1
UTP-0086,51,2,2021,73.9,True,1
UTP-0086,52,4,2022,72.3,True,2
UTP-0086,53,5,2022,71.4,True,1
UTP-0086,54,6,2023,76.0,True,1
UTP-0086,55,7,2023,89.4,True,1
UTP-0086,56,10,2025,76.2,True,2
UTP-0214,1,1,2023,49.7,False,1
UTP-0214,2,2,2024,71.4,True,1
UTP-0214,3,3,2024,53.6,False,1
UTP-0214,4,4,2025,74.6,True,2
UTP-0214,5,3,2024,55.3,False,1
UTP-0214,6,4,2025,60.8,False,1
UTP-0214,7,2,2024,72.1,True,2
UTP-0214,8,3,2024,72.4,True,2
UTP-0214,9,1,2023,79.0,True,2
UTP-0214,10,1,2023,81.7,True,2
UTP-0214,11,2,2024,72.4,True,2
UTP-0214,12,3,2024,56.9,False,1
UTP-0214,13,2,2024,71.4,True,2
UTP-0214,14,1,2023,74.5,True,2
UTP-0214,45,2,2024,49.7,False,1
UTP-0214,46,3,2024,77.6,True,2
UTP-0214,47,5,2025,81.9,True,2
UTP-0214,48,5,2025,44.2,False,1
UTP-0160,1,1,2021,71.9,True,1
UTP-0160,2,2,2022,72.4,True,1
UTP-0160,3,3,2022,76.0,True,1
UTP-0160,4,4,2023,79.4,True,2
UTP-0160,5,3,2022,89.4,True,1
UTP-0160,6,4,2023,82.0,True,1
UTP-0160,7,2,2022,73.9,True,1
UTP-0160,8,3,2022,77.4,True,2
UTP-0160,9,1,2021,84.8,True,2
UTP-0160,10,1,2021,85.8,True,1
UTP-0160,11,2,2022,78.3,True,2
UTP-0160,12,3,2022,91.7,True,1
UTP-0160,13,2,2022,82.3,True,1
UTP-0160,14,1,2021,100.0,True,1
UTP-0160,16,1,2021,100.0,True,1
UTP-0160,17,2,2022,77.1,True,1
UTP-0160,18,3,2022,72.7,True,1
UTP-0160,19,4,2023,86.5,True,1
UTP-0160,20,5,2023,87.2,True,1
UTP-0160,21,5,2023,84.4,True,2
UTP-0160,22,6,2024,59.3,False,1
UTP-0160,23,5,2023,73.6,True,1
UTP-0160,24,6,2024,78.2,True,1
UTP-0160,25,5,2023,77.5,True,1
UTP-0160,26,7,2024,82.1,True,1
UTP-0160,28,6,2024,79.6,True,2
UTP-0013,1,1,2024,72.5,True,1
UTP-0013,9,1,2024,97.9,True,1
UTP-0013,10,1,2024,89.4,True,1
UTP-0013,14,1,2024,79.9,True,1
UTP-0036,1,1,2022,93.2,True,1
UTP-0036,2,2,2023,93.4,True,1
UTP-0036,3,3,2023,86.0,True,1
UTP-0036,4,4,2024,78.4,True,1
UTP-0036,5,3,2023,90.7,True,1
UTP-0036,6,4,2024,89.1,True,1
UTP-0036,7,2,2023,76.2,True,1
UTP-0036,8,3,2023,81.3,True,1
UTP-0036,9,1,2022,96.2,True,1
UTP-0036,10,1,2022,99.6,True,1
UTP-0036,11,2,2023,98.4,True,1
UTP-0036,12,3,2023,89.1,True,1
UTP-0036,13,2,2023,95.6,True,1
UTP-0036,14,1,2022,79.6,True,1
UTP-0036,45,2,2023,88.4,True,1
UTP-0036,46,3,2023,98.5,True,1
UTP-0036,47,5,2024,75.2,True,1
UTP-0036,48,5,2024,82.3,True,1
UTP-0029,1,1,2024,88.6,True,1
UTP-0029,2,2,2025,91.0,True,1
UTP-0029,7,2,2025,77.4,True,1
UTP-0029,9,1,2024,80.4,True,1
UTP-0029,10,1,2024,75.2,True,1
UTP-0029,11,2,2025,91.8,True,1
UTP-0029,13,2,2025,100.0,True,1
UTP-0029,14,1,2024,93.2,True,1
UTP-0143,1,1,2020,72.0,True,1
UTP-0143,2,2,2021,81.2,True,2
UTP-0143,3,3,2021,76.5,True,2
UTP-0143,4,4,2022,71.1,True,2
UTP-0143,5,3,2021,78.8,True,1
UTP-0143,6,4,2022,74.0,True,1
UTP-0143,7,2,2021,80.2,True,2
UTP-0143,8,3,2021,74.8,True,2
UTP-0143,9,1,2020,82.6,True,1
UTP-0143,10,1,2020,82.5,True,1
UTP-0143,11,2,2021,72.8,True,1
UTP-0143,12,3,2021,85.2,True,1
UTP-0143,13,2,2021,73.2,True,1
UTP-0143,14,1,2020,70.9,True,1
UTP-0143,15,8,2024,76.1,True,1
UTP-0143,51,2,2021,58.0,False,1
UTP-0143,52,4,2022,71.0,True,1
UTP-0143,53,5,2022,72.0,True,2
UTP-0143,54,6,2023,62.4,False,1
UTP-0143,55,7,2023,75.9,True,2
UTP-0285,1,1,2024,42.9,False,1
UTP-0285,9,1,2024,42.3,False,1
UTP-0285,10,1,2024,45.9,False,1
UTP-0285,14,1,2024,40.2,False,1
UTP-0255,1,1,2020,66.4,False,1
UTP-0255,2,2,2021,74.5,True,1
UTP-0255,3,3,2021,73.3,True,2
UTP-0255,4,4,2022,81.1,True,2
UTP-0255,5,3,2021,81.1,True,2
UTP-0255,6,4,2022,77.2,True,1
UTP-0255,7,2,2021,81.2,True,1
UTP-0255,8,3,2021,75.5,True,1
UTP-0255,9,1,2020,72.5,True,1
UTP-0255,10,1,2020,82.9,True,1
UTP-0255,11,2,2021,78.9,True,1
UTP-0255,12,3,2021,80.9,True,1
UTP-0255,13,2,2021,78.2,True,1
UTP-0255,14,1,2020,79.5,True,1
UTP-0255,15,8,2024,87.5,True,1
UTP-0255,31,2,2021,82.0,True,2
UTP-0255,32,3,2021,87.4,True,2
UTP-0255,33,4,2022,59.7,False,1
UTP-0255,34,5,2022,58.0,False,1
UTP-0255,35,5,2022,61.1,False,1
UTP-0255,36,7,2023,72.1,True,1
UTP-0255,37,10,2025,78.6,True,2
UTP-0171,1,1,2020,82.5,True,1
UTP-0171,2,2,2021,73.6,True,1
UTP-0171,3,3,2021,57.6,False,1
UTP-0171,4,4,2022,73.6,True,1
UTP-0171,5,3,2021,84.8,True,1
UTP-0171,6,4,2022,70.4,True,1
UTP-0171,7,2,2021,76.7,True,1
UTP-0171,8,3,2021,81.1,True,2
UTP-0171,9,1,2020,79.1,True,1
UTP-0171,10,1,2020,73.2,True,1
UTP-0171,11,2,2021,77.0,True,2
UTP-0171,12,3,2021,80.3,True,1
UTP-0171,13,2,2021,82.4,True,1
UTP-0171,14,1,2020,80.2,True,1
UTP-0171,15,8,2024,78.9,True,1
UTP-0171,45,2,2021,70.2,True,1
UTP-0171,46,3,2021,75.5,True,1
UTP-0171,47,5,2022,73.0,True,1
UTP-0171,48,5,2022,74.8,True,1
UTP-0171,49,7,2023,84.8,True,2
UTP-0171,50,10,2025,77.7,True,1
UTP-0052,1,1,2020,81.8,True,1
UTP-0052,2,2,2021,90.1,True,1
UTP-0052,3,3,2021,95.6,True,1
UTP-0052,4,4,2022,85.0,True,1
UTP-0052,5,3,2021,89.5,True,1
UTP-0052,6,4,2022,86.9,True,1
UTP-0052,7,2,2021,94.4,True,1
UTP-0052,8,3,2021,74.8,True,1
UTP-0052,9,1,2020,83.4,True,1
UTP-0052,10,1,2020,93.0,True,1
UTP-0052,11,2,2021,100.0,True,1
UTP-0052,12,3,2021,99.2,True,1
UTP-0052,13,2,2021,88.4,True,1
UTP-0052,14,1,2020,93.7,True,1
UTP-0052,15,8,2024,95.1,True,1
UTP-0052,45,2,2021,80.5,True,1
UTP-0052,46,3,2021,94.0,True,1
UTP-0052,47,5,2022,75.2,True,1
UTP-0052,48,5,2022,99.0,True,1
UTP-0052,49,7,2023,92.8,True,1
UTP-0052,50,10,2025,89.9,True,1
UTP-0096,1,1,2021,76.1,True,2
UTP-0096,2,2,2022,61.0,False,1
UTP-0096,3,3,2022,50.8,False,1
UTP-0096,4,4,2023,53.0,False,1
UTP-0096,5,3,2022,71.2,True,1
UTP-0096,6,4,2023,77.6,True,1
UTP-0096,7,2,2022,53.4,False,1
UTP-0096,8,3,2022,59.3,False,1
UTP-0096,9,1,2021,84.8,True,2
UTP-0096,10,1,2021,75.8,True,2
UTP-0096,11,2,2022,77.0,True,1
UTP-0096,12,3,2022,80.9,True,2
UTP-0096,13,2,2022,70.7,True,1
UTP-0096,14,1,2021,81.7,True,2
UTP-0096,45,2,2022,72.7,True,2
UTP-0096,46,3,2022,78.3,True,2
UTP-0096,47,5,2023,70.0,True,2
UTP-0096,48,5,2023,59.3,False,1
UTP-0096,49,7,2024,56.4,False,1
UTP-0209,1,1,2022,73.5,True,1
UTP-0209,2,2,2023,79.2,True,1
UTP-0209,3,3,2023,84.1,True,2
UTP-0209,4,4,2024,79.2,True,2
UTP-0209,5,3,2023,59.8,False,1
UTP-0209,6,4,2024,72.2,True,1
UTP-0209,7,2,2023,57.2,False,1
UTP-0209,8,3,2023,54.2,False,1
UTP-0209,9,1,2022,82.7,True,2
UTP-0209,10,1,2022,85.5,True,1
UTP-0209,11,2,2023,83.6,True,1
UTP-0209,12,3,2023,77.9,True,1
UTP-0209,13,2,2023,74.6,True,2
UTP-0209,14,1,2022,74.4,True,1
UTP-0209,16,1,2022,78.4,True,1
UTP-0209,17,2,2023,72.4,True,1
UTP-0209,18,3,2023,51.2,False,1
UTP-0209,19,4,2024,79.4,True,2
UTP-0209,20,5,2024,70.9,True,2
UTP-0209,21,5,2024,75.3,True,1
UTP-0248,1,1,2024,39.0,False,1
UTP-0248,2,2,2025,50.3,False,1
UTP-0248,7,2,2025,52.7,False,1
UTP-0248,9,1,2024,72.9,True,2
UTP-0248,10,1,2024,83.9,True,2
UTP-0248,11,2,2025,85.0,True,2
UTP-0248,13,2,2025,55.2,False,1
UTP-0248,14,1,2024,46.3,False,1
UTP-0042,1,1,2021,79.8,True,1
UTP-0042,2,2,2022,86.0,True,1
UTP-0042,3,3,2022,89.1,True,1
UTP-0042,4,4,2023,78.7,True,1
UTP-0042,5,3,2022,86.4,True,1
UTP-0042,6,4,2023,86.0,True,1
UTP-0042,7,2,2022,73.5,True,1
UTP-0042,8,3,2022,76.9,True,1
UTP-0042,9,1,2021,96.3,True,1
UTP-0042,10,1,2021,80.4,True,1
UTP-0042,11,2,2022,100.0,True,1
UTP-0042,12,3,2022,85.4,True,1
UTP-0042,13,2,2022,98.6,True,1
UTP-0042,14,1,2021,76.7,True,1
UTP-0042,15,8,2025,97.7,True,1
UTP-0042,31,2,2022,77.1,True,1
UTP-0042,32,3,2022,71.7,True,1
UTP-0042,33,4,2023,79.7,True,1
UTP-0042,34,5,2023,86.1,True,1
UTP-0042,35,5,2023,71.2,True,1
UTP-0042,36,7,2024,84.9,True,2
UTP-0090,1,1,2021,82.0,True,2
UTP-0090,2,2,2022,71.3,True,2
UTP-0090,3,3,2022,86.6,True,2
UTP-0090,4,4,2023,67.4,False,1
UTP-0090,5,3,2022,76.4,True,2
UTP-0090,6,4,2023,84.7,True,1
UTP-0090,7,2,2022,78.5,True,2
UTP-0090,8,3,2022,74.9,True,2
UTP-0090,9,1,2021,75.9,True,2
UTP-0090,10,1,2021,72.7,True,1
UTP-0090,11,2,2022,72.2,True,1
UTP-0090,12,3,2022,82.5,True,1
UTP-0090,13,2,2022,78.5,True,1
UTP-0090,14,1,2021,79.3,True,2
UTP-0090,31,2,2022,71.2,True,1
UTP-0090,32,3,2022,75.2,True,1
UTP-0090,33,4,2023,77.1,True,1
UTP-0090,34,5,2023,72.0,True,1
UTP-0090,35,5,2023,70.9,True,1
UTP-0090,36,7,2024,77.3,True,2
UTP-0245,1,1,2021,81.0,True,2
UTP-0245,2,2,2022,70.0,True,1
UTP-0245,3,3,2022,49.4,False,1
UTP-0245,4,4,2023,52.2,False,1
UTP-0245,5,3,2022,58.9,False,1
UTP-0245,6,4,2023,76.0,True,2
UTP-0245,7,2,2022,79.7,True,2
UTP-0245,8,3,2022,55.3,False,1
UTP-0245,9,1,2021,45.9,False,1
UTP-0245,10,1,2021,81.1,True,2
UTP-0245,11,2,2022,77.3,True,1
UTP-0245,12,3,2022,74.3,True,1
UTP-0245,13,2,2022,73.5,True,1
UTP-0245,14,1,2021,75.9,True,2
UTP-0245,15,8,2025,74.6,True,2
UTP-0245,16,1,2021,74.2,True,1
UTP-0245,17,2,2022,73.9,True,2
UTP-0245,18,3,2022,77.5,True,1
UTP-0245,19,4,2023,78.3,True,2
UTP-0245,20,5,2023,55.4,False,1
UTP-0245,21,5,2023,71.8,True,2
UTP-0245,22,6,2024,71.4,True,2
UTP-0245,23,5,2023,63.1,False,1
UTP-0245,24,6,2024,80.4,True,2
UTP-0245,25,5,2023,75.5,True,2
UTP-0245,26,7,2024,71.7,True,2
UTP-0245,27,8,2025,75.2,True,1
UTP-0245,28,6,2024,79.7,True,2
UTP-0245,29,8,2025,71.2,True,1
UTP-0137,1,1,2023,72.7,True,1
UTP-0137,2,2,2024,75.5,True,1
UTP-0137,3,3,2024,75.1,True,1
UTP-0137,4,4,2025,52.5,False,1
UTP-0137,5,3,2024,93.7,True,1
UTP-0137,6,4,2025,87.9,True,1
UTP-0137,7,2,2024,84.5,True,2
UTP-0137,8,3,2024,83.4,True,2
UTP-0137,9,1,2023,80.4,True,1
UTP-0137,10,1,2023,83.3,True,1
UTP-0137,11,2,2024,85.4,True,1
UTP-0137,12,3,2024,84.1,True,1
UTP-0137,13,2,2024,86.6,True,1
UTP-0137,14,1,2023,94.2,True,1
UTP-0137,38,2,2024,77.1,True,1
UTP-0137,39,3,2024,76.2,True,2
UTP-0137,40,4,2025,83.5,True,1
UTP-0137,41,5,2025,85.7,True,1
UTP-0027,1,1,2023,100.0,True,1
UTP-0027,2,2,2024,76.5,True,1
UTP-0027,3,3,2024,87.4,True,1
UTP-0027,4,4,2025,81.0,True,2
UTP-0027,5,3,2024,94.9,True,1
UTP-0027,6,4,2025,86.1,True,1
UTP-0027,7,2,2024,100.0,True,1
UTP-0027,8,3,2024,79.3,True,1
UTP-0027,9,1,2023,76.9,True,1
UTP-0027,10,1,2023,91.7,True,1
UTP-0027,11,2,2024,79.7,True,1
UTP-0027,12,3,2024,100.0,True,1
UTP-0027,13,2,2024,78.9,True,1
UTP-0027,14,1,2023,95.7,True,1
UTP-0027,57,4,2025,75.9,True,2
UTP-0294,1,1,2020,53.8,False,1
UTP-0294,2,2,2021,76.4,True,2
UTP-0294,3,3,2021,54.2,False,1
UTP-0294,4,4,2022,39.4,False,1
UTP-0294,5,3,2021,74.8,True,2
UTP-0294,6,4,2022,72.0,True,2
UTP-0294,7,2,2021,71.9,True,2
UTP-0294,8,3,2021,40.4,False,1
UTP-0294,9,1,2020,61.1,False,1
UTP-0294,10,1,2020,39.7,False,1
UTP-0294,11,2,2021,56.3,False,1
UTP-0294,12,3,2021,71.5,True,2
UTP-0294,13,2,2021,72.9,True,2
UTP-0294,14,1,2020,61.5,False,1
UTP-0294,15,8,2024,55.1,False,1
UTP-0294,45,2,2021,43.4,False,1
UTP-0294,46,3,2021,52.9,False,1
UTP-0294,47,5,2022,50.7,False,1
UTP-0294,48,5,2022,46.7,False,1
UTP-0294,49,7,2023,47.5,False,1
UTP-0294,50,10,2025,51.9,False,1
UTP-0142,1,1,2021,77.7,True,1
UTP-0142,2,2,2022,76.2,True,1
UTP-0142,3,3,2022,94.2,True,1
UTP-0142,4,4,2023,74.3,True,2
UTP-0142,5,3,2022,78.6,True,2
UTP-0142,6,4,2023,88.1,True,1
UTP-0142,7,2,2022,71.4,True,1
UTP-0142,8,3,2022,74.3,True,1
UTP-0142,9,1,2021,75.6,True,1
UTP-0142,10,1,2021,84.8,True,1
UTP-0142,11,2,2022,99.6,True,1
UTP-0142,12,3,2022,93.3,True,1
UTP-0142,13,2,2022,93.8,True,1
UTP-0142,14,1,2021,75.5,True,1
UTP-0142,57,4,2023,75.8,True,2
UTP-0142,58,5,2023,54.1,False,1
UTP-0142,59,5,2023,70.4,True,1
UTP-0142,60,6,2024,79.5,True,1
UTP-0201,1,1,2024,70.9,True,1
UTP-0201,2,2,2025,79.0,True,2
UTP-0201,7,2,2025,73.9,True,2
UTP-0201,9,1,2024,73.2,True,2
UTP-0201,10,1,2024,73.4,True,1
UTP-0201,11,2,2025,77.9,True,1
UTP-0201,13,2,2025,76.2,True,2
UTP-0201,14,1,2024,74.2,True,1
UTP-0001,1,1,2020,99.9,True,1
UTP-0001,2,2,2021,84.2,True,1
UTP-0001,3,3,2021,93.1,True,1
UTP-0001,4,4,2022,100.0,True,1
UTP-0001,5,3,2021,91.6,True,1
UTP-0001,6,4,2022,95.6,True,1
UTP-0001,7,2,2021,81.6,True,1
UTP-0001,8,3,2021,88.9,True,1
UTP-0001,9,1,2020,96.2,True,1
UTP-0001,10,1,2020,99.0,True,1
UTP-0001,11,2,2021,89.3,True,1
UTP-0001,12,3,2021,99.1,True,1
UTP-0001,13,2,2021,100.0,True,1
UTP-0001,14,1,2020,100.0,True,1
UTP-0001,15,8,2024,100.0,True,1
UTP-0001,57,4,2022,80.6,True,1
UTP-0001,58,5,2022,93.5,True,1
UTP-0001,59,5,2022,89.7,True,1
UTP-0001,60,6,2023,74.9,True,1
UTP-0001,61,10,2025,85.0,True,1
UTP-0269,1,1,2023,72.2,True,2
UTP-0269,2,2,2024,50.8,False,1
UTP-0269,3,3,2024,73.9,True,2
UTP-0269,4,4,2025,53.2,False,1
UTP-0269,5,3,2024,51.3,False,1
